ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466413519148,vicentina,MERGE,Vicentina kollekció,Tekintse meg Vicentina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:30 +0200,TRUE,2023-12-05 14:47:07 +0100,web,,,,,7439,TRUE,any condition,Tag,Equals,vicentina,8896503251244,vicentina-solid-teak-footrest,,1,,,Urban Home - Vicentina kollekció
466413551916,comella,MERGE,Comella kollekció,Tekintse meg Comella kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:30 +0200,TRUE,2023-12-05 14:47:08 +0100,web,,,,,7440,TRUE,any condition,Tag,Equals,comella,8896332661036,cornella-set-of-2-pencil-holders-in-multicoloured-metal,,1,,,Urban Home - Comella kollekció
466413584684,berga,MERGE,Berga kollekció,Tekintse meg Berga kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:30 +0200,TRUE,2023-12-05 14:47:08 +0100,web,,,,,7441,TRUE,any condition,Tag,Equals,berga,8896302940460,berga-quilt-in-white-cotton-for-180-200-cm-bed,,4,,,Urban Home - Berga kollekció
466413617452,udiya,MERGE,Udiya kollekció,Tekintse meg Udiya kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:30 +0200,TRUE,2023-12-05 14:47:09 +0100,web,,,,,7445,TRUE,any condition,Tag,Equals,udiya,,,,0,,,Urban Home - Udiya kollekció
466413650220,zahara,MERGE,Zahara kollekció,Tekintse meg Zahara kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:30 +0200,TRUE,2023-12-05 14:47:10 +0100,web,,,,,7446,TRUE,any condition,Tag,Equals,zahara,8896519143724,zahara-chair-in-beige-with-steel-legs-in-a-black-finish,,2,,,Urban Home - Zahara kollekció
466413682988,aimin,MERGE,Aimin kollekció,Tekintse meg Aimin kollekciónk összes darabját!,Best Selling,,2025-09-11 09:50:03 +0200,TRUE,2023-12-05 14:47:10 +0100,web,,,,,7448,TRUE,any condition,Tag,Equals,aimin,8896277610796,aimin-chair-in-white-fleece-and-steel-legs-with-a-matte-beige-painted-finish,,9,,,Urban Home - Aimin kollekció
466413715756,serenella,MERGE,Serenella kollekció,Tekintse meg Serenella kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:30 +0200,TRUE,2023-12-05 14:47:11 +0100,web,,,,,7457,TRUE,any condition,Tag,Equals,serenella,15060591018369,bemutato-termek-serenella-asztali-lampa-fembol-feher-es-zold-szinu-festett-felulettel,,2,,,Urban Home - Serenella kollekció
466413748524,mesias,MERGE,Mesias kollekció,Tekintse meg Mesias kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:30 +0200,TRUE,2023-12-05 14:47:11 +0100,web,,,,,7459,TRUE,any condition,Tag,Equals,mesias,8896423919916,mesias-orange-knitted-blanket-130-x-170-cm,,1,,,Urban Home - Mesias kollekció
466413781292,verona,MERGE,Verona kollekció,Tekintse meg Verona kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:30 +0200,TRUE,2023-12-05 14:47:12 +0100,web,,,,,7460,TRUE,any condition,Tag,Equals,verona,,,,0,,,Urban Home - Verona kollekció
466413814060,nebai,MERGE,Nebai kollekció,Tekintse meg Nebai kollekciónk összes darabját!,Best Selling,,2025-09-06 12:02:33 +0200,TRUE,2023-12-05 14:47:12 +0100,web,,,,,7461,TRUE,any condition,Tag,Equals,nebai,9649176707372,nebai-szek-feher-gyapjubol-tomor-tolgyfa-szerkezettel-natur-kivitelben-copy,,4,,,Urban Home - Nebai kollekció
