ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466373640492,lotus,MERGE,Lotus kollekció,Tekintse meg Lotus kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:19 +0100,web,,,,,4930,TRUE,any condition,Tag,Equals,lotus,8896401178924,lotus-wood-table-in-solid-oak-120-cm,,2,,,Urban Home - Lotus kollekció
466373673260,istan,MERGE,Istan kollekció,Tekintse meg Istan kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:20 +0100,web,,,,,4932,TRUE,any condition,Tag,Equals,istan,,,,0,,,Urban Home - Istan kollekció
466373706028,zale,MERGE,Zale kollekció,Tekintse meg Zale kollekciónk összes darabját!,Best Selling,,2025-09-01 00:02:57 +0200,TRUE,2023-12-05 14:34:20 +0100,web,,,,,4933,TRUE,any condition,Tag,Equals,zale,8896520323372,zale-100-cotton-multi-coloured-cushion-cover-45-x-45-cm,,3,,,Urban Home - Zale kollekció
466373738796,palau,MERGE,Palau kollekció,Tekintse meg Palau kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:21 +0100,web,,,,,4936,TRUE,any condition,Tag,Equals,palau,8896444170540,palau-set-of-2-round-placements-made-of-natural-fibers-in-a-natural-finish-38-x-38-cm,,1,,,Urban Home - Palau kollekció
466373804332,fresia,MERGE,Fresia kollekció,Tekintse meg Fresia kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:22 +0100,web,,,,,4937,TRUE,any condition,Tag,Equals,fresia,,,,0,,,Urban Home - Fresia kollekció
466373771564,juhe,MERGE,Juhe kollekció,Tekintse meg Juhe kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:22 +0100,web,,,,,4938,TRUE,any condition,Tag,Equals,juhe,9648752525612,juhe-koris-furneros-allolampa-feher-acelbol-es-marvanybol-copy,,1,,,Urban Home - Juhe kollekció
466373837100,tika,MERGE,Tika kollekció,Tekintse meg Tika kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:23 +0100,web,,,,,4939,TRUE,any condition,Tag,Equals,tika,8896492962092,tika-armchair,,1,,,Urban Home - Tika kollekció
466373869868,keilani,MERGE,Keilani kollekció,Tekintse meg Keilani kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:24 +0100,web,,,,,4940,TRUE,any condition,Tag,Equals,keilani,,,,0,,,Urban Home - Keilani kollekció
466373902636,dipsi,MERGE,Dipsi kollekció,Tekintse meg Dipsi kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:24 +0100,web,,,,,4941,TRUE,any condition,Tag,Equals,dipsi,8896344850732,dipsi-100-cotton-multi-coloured-let-s-play-wall-tapestry-52-x-60-cm,,1,,,Urban Home - Dipsi kollekció
466373935404,pals,MERGE,Pals kollekció,Tekintse meg Pals kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:28 +0200,TRUE,2023-12-05 14:34:34 +0100,web,,,,,4942,TRUE,any condition,Tag,Equals,pals,8896444432684,pals-set-of-2-serviettes-100-linen-in-beige,,4,,,Urban Home - Pals kollekció
