ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466386485548,adela,MERGE,Adela kollekció,Tekintse meg Adela kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:38:55 +0100,web,,,,,5719,TRUE,any condition,Tag,Equals,adela,8896272990508,adela-faux-leather-stool-in-light-grey-with-steel-legs-in-a-black-finish-height-66-cm,,2,,,Urban Home - Adela kollekció
466386518316,kohana,MERGE,Kohana kollekció,Tekintse meg Kohana kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:38:55 +0100,web,,,,,5721,TRUE,any condition,Tag,Equals,kohana,8896453902636,round-kohana-side-table-in-rattan-with-natural-finish-45-cm,,2,,,Urban Home - Kohana kollekció
466386551084,mailen,MERGE,Mailen kollekció,Tekintse meg Mailen kollekciónk összes darabját!,Best Selling,,2025-09-02 13:39:34 +0200,TRUE,2023-12-05 14:38:56 +0100,web,,,,,5723,TRUE,any condition,Tag,Equals,mailen,8896409698604,mailen-2-door-tv-stand-in-ash-veneer-with-a-natural-finish-200-x-50-cm,,7,,,Urban Home - Mailen kollekció
466386583852,tamina,MERGE,Tamina kollekció,Tekintse meg Tamina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:38:56 +0100,web,,,,,5730,TRUE,any condition,Tag,Equals,tamina,8896487948588,tamina-led-fairy-lights-5-m,,2,,,Urban Home - Tamina kollekció
466386616620,yanna,MERGE,Yanna kollekció,Tekintse meg Yanna kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:38:57 +0100,web,,,,,5732,TRUE,any condition,Tag,Equals,yanna,8896513638700,yanna-pendant-lamp,,1,,,Urban Home - Yanna kollekció
466386649388,leyla,MERGE,Leyla kollekció,Tekintse meg Leyla kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:38:57 +0100,web,,,,,5733,TRUE,any condition,Tag,Equals,leyla,8896395936044,leyla-bag-of-lemons-picture-wood-frame-30-x-40-cm,,1,,,Urban Home - Leyla kollekció
466386682156,sute,MERGE,Sute kollekció,Tekintse meg Sute kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:38:58 +0100,web,,,,,5734,TRUE,any condition,Tag,Equals,sute,8896484999468,sute-set-of-2-side-tables,,1,,,Urban Home - Sute kollekció
466386714924,lael,MERGE,Lael kollekció,Tekintse meg Lael kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:38:59 +0100,web,,,,,5735,TRUE,any condition,Tag,Equals,lael,8896392495404,lael-coffee-table-in-rattan-with-natural-finish-110-x-60-cm,,1,,,Urban Home - Lael kollekció
466386747692,nadue,MERGE,Nadue kollekció,Tekintse meg Nadue kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:39:00 +0100,web,,,,,5736,TRUE,any condition,Tag,Equals,nadue,8896430866732,nadue-coat-rack-in-solid-beech-wood-with-natural-finish-170-cm,,2,,,Urban Home - Nadue kollekció
466386780460,katherine,MERGE,Katherine kollekció,Tekintse meg Katherine kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:47 +0200,TRUE,2023-12-05 14:39:00 +0100,web,,,,,5738,TRUE,any condition,Tag,Equals,katherine,,,,0,,,Urban Home - Katherine kollekció
