ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466417484076,etelvina,MERGE,Etelvina kollekció,Tekintse meg Etelvina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:36 +0200,TRUE,2023-12-05 14:48:18 +0100,web,,,,,7672,TRUE,any condition,Tag,Equals,etelvina,,,,0,,,Urban Home - Etelvina kollekció
466417516844,mikayla,MERGE,Mikayla kollekció,Tekintse meg Mikayla kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:36 +0200,TRUE,2023-12-05 14:48:18 +0100,web,,,,,7673,TRUE,any condition,Tag,Equals,mikayla,8896425197868,mikayla-linen-and-cotton-printed-cushion-cover-with-black-natural-velvet-30-x-50cm,,5,,,Urban Home - Mikayla kollekció
466417549612,brenna,MERGE,Brenna kollekció,Tekintse meg Brenna kollekciónk összes darabját!,Best Selling,,2025-09-06 10:41:12 +0200,TRUE,2023-12-05 14:48:19 +0100,web,,,,,7678,TRUE,any condition,Tag,Equals,brenna,8896315293996,brenna-vase-in-100-recycled-transparent-glass-19-cm,,10,,,Urban Home - Brenna kollekció
466417582380,velma,MERGE,Velma kollekció,Tekintse meg Velma kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:36 +0200,TRUE,2023-12-05 14:48:19 +0100,web,,,,,7688,TRUE,any condition,Tag,Equals,velma,,,,0,,,Urban Home - Velma kollekció
466417615148,spot,MERGE,Spot kollekció,Tekintse meg Spot kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:36 +0200,TRUE,2023-12-05 14:48:20 +0100,web,,,,,7689,TRUE,any condition,Tag,Equals,spot,8896483197228,spot-glass-table-with-steel-legs-and-chrome-finish-142-x-92-cm,,2,,,Urban Home - Spot kollekció
466417647916,emora,MERGE,Emora kollekció,Tekintse meg Emora kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:36 +0200,TRUE,2023-12-05 14:48:20 +0100,web,,,,,7691,TRUE,any condition,Tag,Equals,emora,,,,0,,,Urban Home - Emora kollekció
466417680684,imalay,MERGE,Imalay kollekció,Tekintse meg Imalay kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:36 +0200,TRUE,2023-12-05 14:48:21 +0100,web,,,,,7692,TRUE,any condition,Tag,Equals,imalay,8896496566572,two-imalay-individual-sets-in-grey-cotton-and-linen-35-x-50-cm,,1,,,Urban Home - Imalay kollekció
466417713452,muna,MERGE,Muna kollekció,Tekintse meg Muna kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:36 +0200,TRUE,2023-12-05 14:48:21 +0100,web,,,,,7693,TRUE,any condition,Tag,Equals,muna,8896428900652,muna-linen-and-cotton-printed-cushion-cover-with-mustard-and-white-velvet-30-x-50-cm,,1,,,Urban Home - Muna kollekció
466417746220,riaz,MERGE,Riaz kollekció,Tekintse meg Riaz kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:36 +0200,TRUE,2023-12-05 14:48:22 +0100,web,,,,,7694,TRUE,any condition,Tag,Equals,riaz,,,,0,,,Urban Home - Riaz kollekció
466417778988,nisi,MERGE,Nisi kollekció,Tekintse meg Nisi kollekciónk összes darabját!,Best Selling,,2025-09-01 00:09:47 +0200,TRUE,2023-12-05 14:48:23 +0100,web,,,,,7695,TRUE,any condition,Tag,Equals,nisi,8896477200684,set-of-3-nisi-black-cars-pictures-in-white-wood-frame,,1,,,Urban Home - Nisi kollekció
