ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466405949740,aleyla,MERGE,Aleyla kollekció,Tekintse meg Aleyla kollekciónk összes darabját!,Best Selling,,2025-09-01 00:00:24 +0200,TRUE,2023-12-05 14:44:50 +0100,web,,,,,6944,TRUE,any condition,Tag,Equals,aleyla,8896280854828,aleyla-table-lamp-in-metal-with-maroon-finish,,3,,,Urban Home - Aleyla kollekció
466405982508,kalila,MERGE,Kalila kollekció,Tekintse meg Kalila kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:19 +0200,TRUE,2023-12-05 14:44:51 +0100,web,,,,,6947,TRUE,any condition,Tag,Equals,kalila,8896387383596,kalila-multicoloured-picture-of-a-woman-on-a-patio-50-x-70-cm,,1,,,Urban Home - Kalila kollekció
466406015276,doriane,MERGE,Doriane kollekció,Tekintse meg Doriane kollekciónk összes darabját!,Best Selling,,2025-09-06 16:59:32 +0200,TRUE,2023-12-05 14:44:51 +0100,web,,,,,6948,TRUE,any condition,Tag,Equals,doriane,8896346816812,doriane-solid-oak-chair-with-natural-finish-and-upholstered-seat,,4,,,Urban Home - Doriane kollekció
466406048044,baiguabella,MERGE,Baiguabella kollekció,Tekintse meg Baiguabella kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:19 +0200,TRUE,2023-12-05 14:44:52 +0100,web,,,,,6952,TRUE,any condition,Tag,Equals,baiguabella,8896506593580,wild-pig-painting,,2,,,Urban Home - Baiguabella kollekció
466406080812,luisa,MERGE,Luisa kollekció,Tekintse meg Luisa kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:19 +0200,TRUE,2023-12-05 14:44:52 +0100,web,,,,,6954,TRUE,any condition,Tag,Equals,luisa,,,,0,,,Urban Home - Luisa kollekció
466406113580,nedra,MERGE,Nedra kollekció,Tekintse meg Nedra kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:19 +0200,TRUE,2023-12-05 14:44:53 +0100,web,,,,,6955,TRUE,any condition,Tag,Equals,nedra,8896484213036,squared-50-x-50-cm-mustard-yellow-nedra-pouf,,5,,,Urban Home - Nedra kollekció
466406146348,zinerva,MERGE,Zinerva kollekció,Tekintse meg Zinerva kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:19 +0200,TRUE,2023-12-05 14:44:53 +0100,web,,,,,6960,TRUE,any condition,Tag,Equals,zinerva,8896526778668,zinerva-multicoloured-picture-of-woman-with-sun-and-moon-30-x-40-cm,,1,,,Urban Home - Zinerva kollekció
466406179116,maial,MERGE,Maial kollekció,Tekintse meg Maial kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:19 +0200,TRUE,2023-12-05 14:44:54 +0100,web,,,,,6961,TRUE,any condition,Tag,Equals,maial,8896408486188,maial-round-solid-teak-wood-table-90-cm,,1,,,Urban Home - Maial kollekció
466406211884,yoko,MERGE,Yoko kollekció,Tekintse meg Yoko kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:19 +0200,TRUE,2023-12-05 14:44:54 +0100,web,,,,,6962,TRUE,any condition,Tag,Equals,yoko,,,,0,,,Urban Home - Yoko kollekció
466406244652,bowie,MERGE,Bowie kollekció,Tekintse meg Bowie kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:19 +0200,TRUE,2023-12-05 14:44:58 +0100,web,,,,,6963,TRUE,any condition,Tag,Equals,bowie,8896313753900,bowie-large-bed-for-pets-in-beige-73-x-98-cm,,12,,,Urban Home - Bowie kollekció
