ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466388812076,damasc,MERGE,Damasc kollekció,Tekintse meg Damasc kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:39 +0100,web,,,,,5848,TRUE,any condition,Tag,Equals,damasc,,,,0,,,Urban Home - Damasc kollekció
466388844844,tarcila,MERGE,Tarcila kollekció,Tekintse meg Tarcila kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:40 +0100,web,,,,,5849,TRUE,any condition,Tag,Equals,tarcila,8896489292076,tarcila-set-of-2-terracotta-plantpots-26-cm-33-cm,,1,,,Urban Home - Tarcila kollekció
466388877612,galene,MERGE,Galene kollekció,Tekintse meg Galene kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:41 +0100,web,,,,,5850,TRUE,any condition,Tag,Equals,galene,8896374210860,galene-cushion-cover-in-grey-45-x-45-cm,,12,,,Urban Home - Galene kollekció
466388910380,bradney,MERGE,Bradney kollekció,Tekintse meg Bradney kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:41 +0100,web,,,,,5862,TRUE,any condition,Tag,Equals,bradney,8896314048812,bradney-set-4-square-coasters-multicolor-marble,,1,,,Urban Home - Bradney kollekció
466388943148,hinde,MERGE,Hinde kollekció,Tekintse meg Hinde kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:42 +0100,web,,,,,5863,TRUE,any condition,Tag,Equals,hinde,8896381485356,hinde-100-cotton-cushion-cover-beige-45-x-45-cm,,1,,,Urban Home - Hinde kollekció
466388975916,marlet,MERGE,Marlet kollekció,Tekintse meg Marlet kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:42 +0100,web,,,,,5864,TRUE,any condition,Tag,Equals,marlet,8896376668460,gold-marlet-side-table-45-x-63-cm,,1,,,Urban Home - Marlet kollekció
466389008684,vilandra,MERGE,Vilandra kollekció,Tekintse meg Vilandra kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:43 +0100,web,,,,,5865,TRUE,any condition,Tag,Equals,vilandra,8896504037676,vilandra-round-outdoor-coffee-table-made-of-concrete-with-black-finish-60-cm,,2,,,Urban Home - Vilandra kollekció
466389041452,kam,MERGE,Kam kollekció,Tekintse meg Kam kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:43 +0100,web,,,,,5867,TRUE,any condition,Tag,Equals,kam,,,,0,,,Urban Home - Kam kollekció
466389074220,cataleg,MERGE,Cataleg kollekció,Tekintse meg Cataleg kollekciónk összes darabját!,Best Selling,,2025-08-31 13:37:22 +0200,TRUE,2023-12-05 14:39:44 +0100,web,,,,,5868,TRUE,any condition,Tag,Equals,cataleg,8896323027244,cataleg-set-4-round-coasters-white-grey-marble-and-mango,,1,,,Urban Home - Cataleg kollekció
466389106988,shallow,MERGE,Shallow kollekció,Tekintse meg Shallow kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:50 +0200,TRUE,2023-12-05 14:39:46 +0100,web,,,,,5869,TRUE,any condition,Tag,Equals,shallow,8896477888812,shallow-100-cotton-cushion-cover-white-30-x-50-cm,,1,,,Urban Home - Shallow kollekció
