ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466378260780,bianina,MERGE,Bianina kollekció,Tekintse meg Bianina kollekciónk összes darabját!,Best Selling,,2025-09-01 00:00:30 +0200,TRUE,2023-12-05 14:36:05 +0100,web,,,,,5218,TRUE,any condition,Tag,Equals,bianina,8896304546092,bianina-trolley-with-storage-in-solid-natural-fsc-mix-credit-pine-and-white-mdf,,1,,,Urban Home - Bianina kollekció
466378293548,saht,MERGE,Saht kollekció,Tekintse meg Saht kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:34 +0200,TRUE,2023-12-05 14:36:05 +0100,web,,,,,5219,TRUE,any condition,Tag,Equals,saht,8896434995500,natural-and-white-saht-pouf-45-cm,,6,,,Urban Home - Saht kollekció
466378326316,telma,MERGE,Telma kollekció,Tekintse meg Telma kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:34 +0200,TRUE,2023-12-05 14:36:06 +0100,web,,,,,5225,TRUE,any condition,Tag,Equals,telma,8896490438956,telma-small-basket,,3,,,Urban Home - Telma kollekció
466378359084,drom,MERGE,Drom kollekció,Tekintse meg Drom kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:34 +0200,TRUE,2023-12-05 14:36:06 +0100,web,,,,,5228,TRUE,any condition,Tag,Equals,drom,8896347144492,drom-solid-rain-and-teak-wood-side-table-35-cm,,1,,,Urban Home - Drom kollekció
466378391852,miley,MERGE,Miley kollekció,Tekintse meg Miley kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:35 +0200,TRUE,2023-12-05 14:36:07 +0100,web,,,,,5229,TRUE,any condition,Tag,Equals,miley,8896425460012,miley-beige-papier-mache-vase-645-cm,,2,,,Urban Home - Miley kollekció
466378424620,botanic_gdn,MERGE,Botanic_Gdn kollekció,Tekintse meg Botanic_Gdn kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:35 +0200,TRUE,2023-12-05 14:36:07 +0100,web,,,,,5231,TRUE,any condition,Tag,Equals,botanic_gdn,8896476184876,scented-candle-botanic-garden-600-gr,,2,,,Urban Home - Botanic_Gdn kollekció
466378457388,cecilia,MERGE,Cecilia kollekció,Tekintse meg Cecilia kollekciónk összes darabját!,Best Selling,,2025-09-01 00:00:39 +0200,TRUE,2023-12-05 14:36:08 +0100,web,,,,,5233,TRUE,any condition,Tag,Equals,cecilia,8896323846444,cecilia-kids-step-stool-in-solid-natural-and-white-fsc-mix-credit-pine,,1,,,Urban Home - Cecilia kollekció
466378490156,coss,MERGE,Coss kollekció,Tekintse meg Coss kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:35 +0200,TRUE,2023-12-05 14:36:08 +0100,web,,,,,5234,TRUE,any condition,Tag,Equals,coss,8896332759340,coss-rug-150-cm,,1,,,Urban Home - Coss kollekció
466378522924,keila,MERGE,Keila kollekció,Tekintse meg Keila kollekciónk összes darabját!,Best Selling,,2025-09-01 00:05:53 +0200,TRUE,2023-12-05 14:36:09 +0100,web,,,,,5235,TRUE,any condition,Tag,Equals,keila,8896388137260,keila-100-cotton-blue-alphabet-cushion-cover-white-45-x-45-cm,,1,,,Urban Home - Keila kollekció
466378555692,hattie,MERGE,Hattie kollekció,Tekintse meg Hattie kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:35 +0200,TRUE,2023-12-05 14:36:17 +0100,web,,,,,5236,TRUE,any condition,Tag,Equals,hattie,8896380207404,hattie-set-of-2-solid-teak-wood-side-tables-60-cm-56-cm,,1,,,Urban Home - Hattie kollekció
