ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466400346412,calixta,MERGE,Calixta kollekció,Tekintse meg Calixta kollekciónk összes darabját!,Best Selling,,2025-09-06 16:52:12 +0200,TRUE,2023-12-05 14:43:16 +0100,web,,,,,6558,TRUE,any condition,Tag,Equals,calixta,8896319095084,calixta-bench-120-cm,,5,,,Urban Home - Calixta kollekció
466400379180,sabolla,MERGE,Sabolla kollekció,Tekintse meg Sabolla kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:11 +0200,TRUE,2023-12-05 14:43:17 +0100,web,,,,,6563,TRUE,any condition,Tag,Equals,sabolla,,,,0,,,Urban Home - Sabolla kollekció
466400411948,marthan,MERGE,Marthan kollekció,Tekintse meg Marthan kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:11 +0200,TRUE,2023-12-05 14:43:17 +0100,web,,,,,6564,TRUE,any condition,Tag,Equals,marthan,8896422281516,meghan-green-fleece-armchairs-with-solid-ash-wood-legs-in-a-wenge-finish,,4,,,Urban Home - Marthan kollekció
466400444716,nausica,MERGE,Nausica kollekció,Tekintse meg Nausica kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:11 +0200,TRUE,2023-12-05 14:43:18 +0100,web,,,,,6568,TRUE,any condition,Tag,Equals,nausica,8896435159340,nausica-plate,,1,,,Urban Home - Nausica kollekció
466400477484,adalgisa,MERGE,Adalgisa kollekció,Tekintse meg Adalgisa kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:11 +0200,TRUE,2023-12-05 14:43:18 +0100,web,,,,,6569,TRUE,any condition,Tag,Equals,adalgisa,,,,0,,,Urban Home - Adalgisa kollekció
466400510252,safara,MERGE,Safara kollekció,Tekintse meg Safara kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:11 +0200,TRUE,2023-12-05 14:43:19 +0100,web,,,,,6570,TRUE,any condition,Tag,Equals,safara,8896461013292,safara-solid-recycled-teak-footstool-50-x-32-cm,,3,,,Urban Home - Safara kollekció
466400543020,codolar,MERGE,Codolar kollekció,Tekintse meg Codolar kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:11 +0200,TRUE,2023-12-05 14:43:19 +0100,web,,,,,6573,TRUE,any condition,Tag,Equals,codolar,,,,0,,,Urban Home - Codolar kollekció
466400575788,debra,MERGE,Debra kollekció,Tekintse meg Debra kollekciónk összes darabját!,Best Selling,,2025-09-01 00:02:23 +0200,TRUE,2023-12-05 14:43:20 +0100,web,,,,,6574,TRUE,any condition,Tag,Equals,debra,8896482574636,sofa-debra-3-seater-with-footrest-in-pearl-chenille-and-wengue-finish-legs-222-cm,,7,,,Urban Home - Debra kollekció
466400608556,basilisa,MERGE,Basilisa kollekció,Tekintse meg Basilisa kollekciónk összes darabját!,Best Selling,,2025-08-31 23:59:08 +0200,TRUE,2023-12-05 14:43:20 +0100,web,,,,,6581,TRUE,any condition,Tag,Equals,basilisa,8896298844460,basilisa-picture-in-grey-and-white-90-x-90-cm,,1,,,Urban Home - Basilisa kollekció
466400641324,bjerne,MERGE,Bjerne kollekció,Tekintse meg Bjerne kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:11 +0200,TRUE,2023-12-05 14:43:21 +0100,web,,,,,6582,TRUE,any condition,Tag,Equals,bjerne,8896295534892,audrie-steel-wall-sconce-with-grey-painted-finish,,1,,,Urban Home - Bjerne kollekció
