ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466402967852,flaviina,MERGE,Flaviina kollekció,Tekintse meg Flaviina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:14 +0200,TRUE,2023-12-05 14:44:01 +0100,web,,,,,6745,TRUE,any condition,Tag,Equals,flaviina,8896368378156,flaviina-5-seater-solid-acacia-wood-corner-sofa-set-with-table,,1,,,Urban Home - Flaviina kollekció
466403000620,eva,MERGE,Eva kollekció,Tekintse meg Eva kollekciónk összes darabját!,Best Selling,,2025-09-10 13:39:07 +0200,TRUE,2023-12-05 14:44:02 +0100,web,,,,,6746,TRUE,any condition,Tag,Equals,eva,8896366346540,eva-memory-foam-mattress-160-x-200-cm,,7,,,Urban Home - Eva kollekció
466403033388,carlota,MERGE,Carlota kollekció,Tekintse meg Carlota kollekciónk összes darabját!,Best Selling,,2025-09-13 13:34:41 +0200,TRUE,2023-12-05 14:44:02 +0100,web,,,,,6753,TRUE,any condition,Tag,Equals,carlota,8896269975852,3-seater-carlota-sofa-in-beige-213-cm,,3,,,Urban Home - Carlota kollekció
466403066156,bailey,MERGE,Bailey kollekció,Tekintse meg Bailey kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:15 +0200,TRUE,2023-12-05 14:44:03 +0100,web,,,,,6756,TRUE,any condition,Tag,Equals,bailey,8896298156332,bailey-artificial-plant-with-pink-ceramic-planter-216-cm,,1,,,Urban Home - Bailey kollekció
466403098924,scherin,MERGE,Scherin kollekció,Tekintse meg Scherin kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:15 +0200,TRUE,2023-12-05 14:44:04 +0100,web,,,,,6757,TRUE,any condition,Tag,Equals,scherin,8896476414252,scherin-blue-and-white-picture-with-people-walking-40-x-100-cm,,1,,,Urban Home - Scherin kollekció
466403131692,hemilce,MERGE,Hemilce kollekció,Tekintse meg Hemilce kollekciónk összes darabját!,Best Selling,,2025-08-31 23:59:23 +0200,TRUE,2023-12-05 14:44:04 +0100,web,,,,,6758,TRUE,any condition,Tag,Equals,hemilce,8896380600620,hemlice-chair-in-beige-rope-with-solid-100-fsc-acacia-legs,,1,,,Urban Home - Hemilce kollekció
466403164460,juno,MERGE,Juno kollekció,Tekintse meg Juno kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:15 +0200,TRUE,2023-12-05 14:44:05 +0100,web,,,,,6759,TRUE,any condition,Tag,Equals,juno,8896387121452,juno-pocket-spring-mattress-180-x-200-cm,,7,,,Urban Home - Juno kollekció
466403197228,candela,MERGE,Candela kollekció,Tekintse meg Candela kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:15 +0200,TRUE,2023-12-05 14:44:05 +0100,web,,,,,6766,TRUE,any condition,Tag,Equals,candela,8896320602412,candela-armchair-in-beige,,3,,,Urban Home - Candela kollekció
466403229996,veleira,MERGE,Veleira kollekció,Tekintse meg Veleira kollekciónk összes darabját!,Best Selling,,2025-09-01 13:42:42 +0200,TRUE,2023-12-05 14:44:06 +0100,web,,,,,6769,TRUE,any condition,Tag,Equals,veleira,8896502006060,veleira-steel-floor-lamp,,2,,,Urban Home - Veleira kollekció
466403262764,ebere,MERGE,Ebere kollekció,Tekintse meg Ebere kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:15 +0200,TRUE,2023-12-05 14:44:06 +0100,web,,,,,6771,TRUE,any condition,Tag,Equals,ebere,8896358252844,ebere-multicoloured-picture-of-child-with-oranges-40-x-40-cm,,1,,,Urban Home - Ebere kollekció
