ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466388123948,celsie,MERGE,Celsie kollekció,Tekintse meg Celsie kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:27 +0100,web,,,,,5801,TRUE,any condition,Tag,Equals,celsie,8896324567340,celsie-coat-rack-74-x-180-cm,,1,,,Urban Home - Celsie kollekció
466388156716,yariela,MERGE,Yariela kollekció,Tekintse meg Yariela kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:28 +0100,web,,,,,5802,TRUE,any condition,Tag,Equals,yariela,8896513671468,yariela-mat-made-from-natural-fibres-60-x-40-cm,,2,,,Urban Home - Yariela kollekció
466388189484,samantha,MERGE,Samantha kollekció,Tekintse meg Samantha kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:28 +0100,web,,,,,5804,TRUE,any condition,Tag,Equals,samantha,8896305922348,black-samantha-armchair,,3,,,Urban Home - Samantha kollekció
466388222252,nauze,MERGE,Nauze kollekció,Tekintse meg Nauze kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:29 +0100,web,,,,,5807,TRUE,any condition,Tag,Equals,nauze,8896435192108,nauze-rattan-mirror-34-x-50-cm,,1,,,Urban Home - Nauze kollekció
466388255020,yoana,MERGE,Yoana kollekció,Tekintse meg Yoana kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:29 +0100,web,,,,,5808,TRUE,any condition,Tag,Equals,yoana,8896516194604,yoana-tv-stand-with-a-walnut-veneer-and-painted-black-metal-structure-160-x-40-cm,,5,,,Urban Home - Yoana kollekció
466388287788,zulma,MERGE,Zulma kollekció,Tekintse meg Zulma kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:30 +0100,web,,,,,5813,TRUE,any condition,Tag,Equals,zulma,8896528810284,zulma-small-candle-holder-made-from-transparent-glass,,2,,,Urban Home - Zulma kollekció
466388320556,across,MERGE,Across kollekció,Tekintse meg Across kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:31 +0100,web,,,,,5815,TRUE,any condition,Tag,Equals,across,8896272400684,across-wall-shelves-in-steel-with-black-finish-55-cm,,1,,,Urban Home - Across kollekció
466388353324,agle,MERGE,Agle kollekció,Tekintse meg Agle kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:31 +0100,web,,,,,5816,TRUE,any condition,Tag,Equals,agle,8896274432300,agle-grey-ceramic-vase-35-cm,,1,,,Urban Home - Agle kollekció
466388386092,bergman,MERGE,Bergman kollekció,Tekintse meg Bergman kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:49 +0200,TRUE,2023-12-05 14:39:32 +0100,web,,,,,5817,TRUE,any condition,Tag,Equals,bergman,8896302973228,bergman-rectangular-chopping-board-multicolor-marble,,1,,,Urban Home - Bergman kollekció
466388418860,brunella,MERGE,Brunella kollekció,Tekintse meg Brunella kollekciónk összes darabját!,Best Selling,,2025-09-15 13:37:26 +0200,TRUE,2023-12-05 14:39:33 +0100,web,,,,,5818,TRUE,any condition,Tag,Equals,brunella,8896317522220,brunella-set-of-two-white-pictures-32-x-42-cm,,1,,,Urban Home - Brunella kollekció
