ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466379571500,nazara,MERGE,Nazara kollekció,Tekintse meg Nazara kollekciónk összes darabját!,Best Selling,,2025-09-01 00:09:42 +0200,TRUE,2023-12-05 14:36:35 +0100,web,,,,,5305,TRUE,any condition,Tag,Equals,nazara,8896435323180,nazara-black-metal-full-length-mirror-70-x-161-cm,,1,,,Urban Home - Nazara kollekció
466379604268,rosie,MERGE,Rosie kollekció,Tekintse meg Rosie kollekciónk összes darabját!,Best Selling,,2025-08-30 13:40:06 +0200,TRUE,2023-12-05 14:36:36 +0100,web,,,,,5306,TRUE,any condition,Tag,Equals,rosie,8896453247276,rosie-chair-in-beige-chenille-with-solid-ash-wood-legs-in-a-natural-finish,,4,,,Urban Home - Rosie kollekció
466379637036,malch,MERGE,Malch kollekció,Tekintse meg Malch kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:36 +0200,TRUE,2023-12-05 14:36:37 +0100,web,,,,,5310,TRUE,any condition,Tag,Equals,malch,8896410845484,malch-set-of-3-beige-travertine-vases-9-cm-12-cm-14-cm,,1,,,Urban Home - Malch kollekció
466379669804,light_notes,MERGE,Light_Notes kollekció,Tekintse meg Light_Notes kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:36 +0200,TRUE,2023-12-05 14:36:38 +0100,web,,,,,5311,TRUE,any condition,Tag,Equals,light_notes,8896397869356,light-notes-fragrance-diffuser-with-sticks-200-ml,,1,,,Urban Home - Light_Notes kollekció
466379702572,celeste,MERGE,Celeste kollekció,Tekintse meg Celeste kollekciónk összes darabját!,Best Selling,,2025-09-01 00:05:40 +0200,TRUE,2023-12-05 14:36:38 +0100,web,,,,,5312,TRUE,any condition,Tag,Equals,celeste,8896324010284,celeste-kids-little-house-shelf-unit-in-white-mdf-50-x-105-cm,,2,,,Urban Home - Celeste kollekció
466379735340,juicy,MERGE,Juicy kollekció,Tekintse meg Juicy kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:36 +0200,TRUE,2023-12-05 14:36:39 +0100,web,,,,,5314,TRUE,any condition,Tag,Equals,juicy,8896386498860,juicy-mirror-65-cm,,1,,,Urban Home - Juicy kollekció
466379768108,norland,MERGE,Norland kollekció,Tekintse meg Norland kollekciónk összes darabját!,Best Selling,,2025-09-01 00:09:43 +0200,TRUE,2023-12-05 14:36:39 +0100,web,,,,,5315,TRUE,any condition,Tag,Equals,norland,8896440860972,norland-black-metal-full-length-mirror-55-x-166-cm,,1,,,Urban Home - Norland kollekció
466379800876,trick,MERGE,Trick kollekció,Tekintse meg Trick kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:37 +0200,TRUE,2023-12-05 14:36:40 +0100,web,,,,,5316,TRUE,any condition,Tag,Equals,trick,8896495517996,trick-table-90-cm,,2,,,Urban Home - Trick kollekció
466379866412,siana,MERGE,Siana kollekció,Tekintse meg Siana kollekciónk összes darabját!,Best Selling,,2025-09-10 11:28:22 +0200,TRUE,2023-12-05 14:36:42 +0100,web,,,,,5318,TRUE,any condition,Tag,Equals,siana,8896480379180,siana-beige-magazine-rack-in-golden-metal,,2,,,Urban Home - Siana kollekció
466379833644,murat,MERGE,Murat kollekció,Tekintse meg Murat kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:37 +0200,TRUE,2023-12-05 14:36:40 +0100,web,,,,,5320,TRUE,any condition,Tag,Equals,murat,8896429130028,murat-beige-papier-mache-vase-32-cm,,2,,,Urban Home - Murat kollekció
