ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466398052652,akemi,MERGE,Akemi kollekció,Tekintse meg Akemi kollekciónk összes darabját!,Best Selling,,2025-09-01 00:00:20 +0200,TRUE,2023-12-05 14:42:29 +0100,web,,,,,6409,TRUE,any condition,Tag,Equals,akemi,8896278036780,akemi-set-of-2-coffee-table,,1,,,Urban Home - Akemi kollekció
466398085420,giverola,MERGE,Giverola kollekció,Tekintse meg Giverola kollekciónk összes darabját!,Best Selling,,2025-08-31 23:59:20 +0200,TRUE,2023-12-05 14:42:30 +0100,web,,,,,6410,TRUE,any condition,Tag,Equals,giverola,8896376144172,giverola-solid-teak-chair,,1,,,Urban Home - Giverola kollekció
466398118188,iscle,MERGE,Iscle kollekció,Tekintse meg Iscle kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:07 +0200,TRUE,2023-12-05 14:42:30 +0100,web,,,,,6411,TRUE,any condition,Tag,Equals,iscle,8896383090988,iscle-natural-jute-and-white-cotton-pouffe-60-x-60-cm,,1,,,Urban Home - Iscle kollekció
466398150956,anthurium,MERGE,Anthurium kollekció,Tekintse meg Anthurium kollekciónk összes darabját!,Best Selling,,2025-09-12 13:38:10 +0200,TRUE,2023-12-05 14:42:31 +0100,web,,,,,6412,TRUE,any condition,Tag,Equals,anthurium,8896289210668,anthurium-artificial-plant-50-cm,,1,,,Urban Home - Anthurium kollekció
466398183724,kids_essence,MERGE,Kids_Essence kollekció,Tekintse meg Kids_Essence kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:07 +0200,TRUE,2023-12-05 14:42:31 +0100,web,,,,,6413,TRUE,any condition,Tag,Equals,kids_essence,,,,0,,,Urban Home - Kids_Essence kollekció
466398216492,kamilah,MERGE,Kamilah kollekció,Tekintse meg Kamilah kollekciónk összes darabját!,Best Selling,,2025-09-01 00:01:19 +0200,TRUE,2023-12-05 14:42:32 +0100,web,,,,,6414,TRUE,any condition,Tag,Equals,kamilah,8896387547436,kamilah-coffee-table-84-cm,,1,,,Urban Home - Kamilah kollekció
466398249260,futadera,MERGE,Futadera kollekció,Tekintse meg Futadera kollekciónk összes darabját!,Best Selling,,2025-09-01 00:01:03 +0200,TRUE,2023-12-05 14:42:33 +0100,web,,,,,6415,TRUE,any condition,Tag,Equals,futadera,8896371360044,futadera-stackable-outdoor-chair-in-green-synthetic-cord-and-green-painted-steel,,3,,,Urban Home - Futadera kollekció
466398282028,almadraba,MERGE,Almadraba kollekció,Tekintse meg Almadraba kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:07 +0200,TRUE,2023-12-05 14:42:33 +0100,web,,,,,6418,TRUE,any condition,Tag,Equals,almadraba,8896282591532,almadraba-pouffe-in-grey-100-pet-60-x-50-cm,,1,,,Urban Home - Almadraba kollekció
466398314796,fer,MERGE,Fer kollekció,Tekintse meg Fer kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:07 +0200,TRUE,2023-12-05 14:42:34 +0100,web,,,,,6419,TRUE,any condition,Tag,Equals,fer,8896367919404,fer-2-piece-cutlery-set-for-salad-black,,5,,,Urban Home - Fer kollekció
466398347564,sweet_snow,MERGE,Sweet_Snow kollekció,Tekintse meg Sweet_Snow kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:36 +0100,web,,,,,6424,TRUE,any condition,Tag,Equals,sweet_snow,8896485196076,sweet-snow-set-of-50-ml-diffuser-and-70-g-scented-candle,,1,,,Urban Home - Sweet_Snow kollekció
