ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466395070764,elissa,MERGE,Elissa kollekció,Tekintse meg Elissa kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:03 +0200,TRUE,2023-12-05 14:41:35 +0100,web,,,,,6224,TRUE,any condition,Tag,Equals,elissa,8896360710444,elissa-acacia-wood-medium-serving-tray,,3,,,Urban Home - Elissa kollekció
466395103532,yanila,MERGE,Yanila kollekció,Tekintse meg Yanila kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:03 +0200,TRUE,2023-12-05 14:41:36 +0100,web,,,,,6227,TRUE,any condition,Tag,Equals,yanila,8896513540396,yanila-set-of-4-coasters,,2,,,Urban Home - Yanila kollekció
466395136300,domicina,MERGE,Domicina kollekció,Tekintse meg Domicina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:03 +0200,TRUE,2023-12-05 14:41:36 +0100,web,,,,,6229,TRUE,any condition,Tag,Equals,domicina,,,,0,,,Urban Home - Domicina kollekció
466395169068,wari,MERGE,Wari kollekció,Tekintse meg Wari kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:03 +0200,TRUE,2023-12-05 14:41:37 +0100,web,,,,,6230,TRUE,any condition,Tag,Equals,wari,8896505217324,wari-bedside-table-50-x-54-cm,,1,,,Urban Home - Wari kollekció
466395201836,portitxol,MERGE,Portitxol kollekció,Tekintse meg Portitxol kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:03 +0200,TRUE,2023-12-05 14:41:38 +0100,web,,,,,6231,TRUE,any condition,Tag,Equals,portitxol,,,,0,,,Urban Home - Portitxol kollekció
466395234604,macy,MERGE,Macy kollekció,Tekintse meg Macy kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:03 +0200,TRUE,2023-12-05 14:41:38 +0100,web,,,,,6232,TRUE,any condition,Tag,Equals,macy,8896404488492,macy-small-beige-marble-and-wood-serving-board,,2,,,Urban Home - Macy kollekció
466395267372,licia,MERGE,Licia kollekció,Tekintse meg Licia kollekciónk összes darabját!,Best Selling,,2025-08-30 17:14:33 +0200,TRUE,2023-12-05 14:41:39 +0100,web,,,,,6234,TRUE,any condition,Tag,Equals,licia,8896396853548,licia-solid-mango-wood-sideboard-with-4-doors-and-black-finish-metal-170-x-80-cm,,5,,,Urban Home - Licia kollekció
466395300140,eastend,MERGE,Eastend kollekció,Tekintse meg Eastend kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:03 +0200,TRUE,2023-12-05 14:41:39 +0100,web,,,,,6239,TRUE,any condition,Tag,Equals,eastend,8896358220076,eastend-table-lamp-in-green-velvet,,1,,,Urban Home - Eastend kollekció
466395332908,curie,MERGE,Curie kollekció,Tekintse meg Curie kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:03 +0200,TRUE,2023-12-05 14:41:40 +0100,web,,,,,6240,TRUE,any condition,Tag,Equals,curie,8896334561580,curie-solid-rubber-wood-desk-120-x-60-cm,,1,,,Urban Home - Curie kollekció
466395365676,rustella,MERGE,Rustella kollekció,Tekintse meg Rustella kollekciónk összes darabját!,Best Selling,,2025-08-16 13:33:07 +0200,TRUE,2023-12-05 14:41:40 +0100,web,,,,,6241,TRUE,any condition,Tag,Equals,rustella,8896455016748,rustella-cement-side-table-35-x-35-cm,,1,,,Urban Home - Rustella kollekció
