ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466398708012,otilia,MERGE,Otilia kollekció,Tekintse meg Otilia kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:42 +0100,web,,,,,6438,TRUE,any condition,Tag,Equals,otilia,8896443613484,otilia-armchair,,1,,,Urban Home - Otilia kollekció
466398740780,portalo,MERGE,Portalo kollekció,Tekintse meg Portalo kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:43 +0100,web,,,,,6439,TRUE,any condition,Tag,Equals,portalo,8896446923052,portalo-chair-in-beige-cord-with-solid-acacia-wood-legs,,2,,,Urban Home - Portalo kollekció
466398773548,mascarell,MERGE,Mascarell kollekció,Tekintse meg Mascarell kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:43 +0100,web,,,,,6441,TRUE,any condition,Tag,Equals,mascarell,8896416481580,mascarell-rug-cotton-and-polypropylene-in-white-200-x-300-cm,,4,,,Urban Home - Mascarell kollekció
466398806316,crisps,MERGE,Crisps kollekció,Tekintse meg Crisps kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:44 +0100,web,,,,,6445,TRUE,any condition,Tag,Equals,crisps,,,,0,,,Urban Home - Crisps kollekció
466398839084,tabita,MERGE,Tabita kollekció,Tekintse meg Tabita kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:44 +0100,web,,,,,6446,TRUE,any condition,Tag,Equals,tabita,,,,0,,,Urban Home - Tabita kollekció
466398871852,naanim,MERGE,Naanim kollekció,Tekintse meg Naanim kollekciónk összes darabját!,Best Selling,,2025-08-31 23:59:29 +0200,TRUE,2023-12-05 14:42:45 +0100,web,,,,,6447,TRUE,any condition,Tag,Equals,naanim,8896429457708,naanim-180-x-110-cm-table-with-an-walnut-finish,,1,,,Urban Home - Naanim kollekció
466398904620,ydalia,MERGE,Ydalia kollekció,Tekintse meg Ydalia kollekciónk összes darabját!,Best Selling,,2025-09-11 13:41:29 +0200,TRUE,2023-12-05 14:42:45 +0100,web,,,,,6448,TRUE,any condition,Tag,Equals,ydalia,8896514261292,ydalia-stackable-outdoor-chair-in-solid-teak-wood-with-natural-finish-and-beige-rope,,4,,,Urban Home - Ydalia kollekció
466398937388,bobly,MERGE,Bobly kollekció,Tekintse meg Bobly kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:46 +0100,web,,,,,6452,TRUE,any condition,Tag,Equals,bobly,8896312508716,bobly-armchair-in-light-brown-fabric-with-wenge-finish-legs,,11,,,Urban Home - Bobly kollekció
466398970156,rumer,MERGE,Rumer kollekció,Tekintse meg Rumer kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:46 +0100,web,,,,,6463,TRUE,any condition,Tag,Equals,rumer,8896454230316,rumer-natural-fibre-mirror-72-cm,,1,,,Urban Home - Rumer kollekció
466399002924,ursula,MERGE,Ursula kollekció,Tekintse meg Ursula kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:09 +0200,TRUE,2023-12-05 14:42:48 +0100,web,,,,,6464,TRUE,any condition,Tag,Equals,ursula,8896498336044,ursula-set-of-2-solid-acacia-wood-trays,,1,,,Urban Home - Ursula kollekció
