ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466380882220,move,MERGE,Move kollekció,Tekintse meg Move kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:38 +0200,TRUE,2023-12-05 14:36:59 +0100,web,,,,,5393,TRUE,any condition,Tag,Equals,move,8896429162796,muse-wall-light-made-from-beech-and-steel-with-a-white-finish,,1,,,Urban Home - Move kollekció
466380914988,aniceli,MERGE,Aniceli kollekció,Tekintse meg Aniceli kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:38 +0200,TRUE,2023-12-05 14:37:00 +0100,web,,,,,5394,TRUE,any condition,Tag,Equals,aniceli,8896287015212,aniceli-cocktail-making-kit,,1,,,Urban Home - Aniceli kollekció
466380947756,nolite,MERGE,Nolite kollekció,Tekintse meg Nolite kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:38 +0200,TRUE,2023-12-05 14:37:00 +0100,web,,,,,5395,TRUE,any condition,Tag,Equals,nolite,8896496501036,turquoise-fabric-nolite-barstool-height-75-cm,,8,,,Urban Home - Nolite kollekció
466380980524,nahiri,MERGE,Nahiri kollekció,Tekintse meg Nahiri kollekciónk összes darabját!,Best Selling,,2025-08-31 13:37:22 +0200,TRUE,2023-12-05 14:37:01 +0100,web,,,,,5403,TRUE,any condition,Tag,Equals,nahiri,8896431882540,nahiri-ottoman-bed-for-a-160-x-200-cm-mattress,,1,,,Urban Home - Nahiri kollekció
466381013292,eneo,MERGE,Eneo kollekció,Tekintse meg Eneo kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:39 +0200,TRUE,2023-12-05 14:37:02 +0100,web,,,,,5404,TRUE,any condition,Tag,Equals,eneo,,,,0,,,Urban Home - Eneo kollekció
466381046060,cinderella,MERGE,Cinderella kollekció,Tekintse meg Cinderella kollekciónk összes darabját!,Best Selling,,2025-09-01 00:00:41 +0200,TRUE,2023-12-05 14:37:02 +0100,web,,,,,5405,TRUE,any condition,Tag,Equals,cinderella,8896325550380,cinderella-pestle-and-mortar-in-white-marble-and-wood,,3,,,Urban Home - Cinderella kollekció
466381078828,muse,MERGE,Muse kollekció,Tekintse meg Muse kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:39 +0200,TRUE,2023-12-05 14:37:03 +0100,web,,,,,5408,TRUE,any condition,Tag,Equals,muse,,,,0,,,Urban Home - Muse kollekció
466381111596,tahis,MERGE,Tahis kollekció,Tekintse meg Tahis kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:39 +0200,TRUE,2023-12-05 14:37:04 +0100,web,,,,,5409,TRUE,any condition,Tag,Equals,tahis,8896485851436,tahis-set-of-4-coasters-in-white-marble,,1,,,Urban Home - Tahis kollekció
466381144364,runnie,MERGE,Runnie kollekció,Tekintse meg Runnie kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:39 +0200,TRUE,2023-12-05 14:37:04 +0100,web,,,,,5410,TRUE,any condition,Tag,Equals,runnie,8896454361388,runnie-chair-in-beige-chenille-with-steel-legs-and-gold-finish,,6,,,Urban Home - Runnie kollekció
466381177132,natuse,MERGE,Natuse kollekció,Tekintse meg Natuse kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:39 +0200,TRUE,2023-12-05 14:37:06 +0100,web,,,,,5416,TRUE,any condition,Tag,Equals,natuse,8896435028268,natuse-bed-with-mattress-base-for-a-150-x-190-cm-mattress,,1,,,Urban Home - Natuse kollekció
