ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466415485228,briam,MERGE,Briam kollekció,Tekintse meg Briam kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:42 +0100,web,,,,,7557,TRUE,any condition,Tag,Equals,briam,,,,0,,,Urban Home - Briam kollekció
466415517996,adelina,MERGE,Adelina kollekció,Tekintse meg Adelina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:43 +0100,web,,,,,7558,TRUE,any condition,Tag,Equals,adelina,8896273023276,adelina-smile-every-day-wall-tapestry-white-and-multicolour-52-x-60-cm,,1,,,Urban Home - Adelina kollekció
466415550764,sadurni,MERGE,Sadurni kollekció,Tekintse meg Sadurni kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:43 +0100,web,,,,,7559,TRUE,any condition,Tag,Equals,sadurni,8896460489004,sadurni-100-white-linen-with-floral-embroidery-170-x-250-cm,,3,,,Urban Home - Sadurni kollekció
466415583532,vittoria,MERGE,Vittoria kollekció,Tekintse meg Vittoria kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:44 +0100,web,,,,,7562,TRUE,any condition,Tag,Equals,vittoria,,,,0,,,Urban Home - Vittoria kollekció
466415616300,westport,MERGE,Westport kollekció,Tekintse meg Westport kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:44 +0100,web,,,,,7563,TRUE,any condition,Tag,Equals,westport,8896505446700,westport-glass-table-with-steel-legs-with-chrome-finish-180-x-90-cm,,1,,,Urban Home - Westport kollekció
466415649068,rodes,MERGE,Rodes kollekció,Tekintse meg Rodes kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:45 +0100,web,,,,,7564,TRUE,any condition,Tag,Equals,rodes,,,,0,,,Urban Home - Rodes kollekció
466415681836,daiana,MERGE,Daiana kollekció,Tekintse meg Daiana kollekciónk összes darabját!,Best Selling,,2025-09-01 00:05:44 +0200,TRUE,2023-12-05 14:47:46 +0100,web,,,,,7565,TRUE,any condition,Tag,Equals,daiana,8896336101676,daiana-round-cotton-pouffe-in-pink-40-cm,,2,,,Urban Home - Daiana kollekció
466415714604,forallac,MERGE,Forallac kollekció,Tekintse meg Forallac kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:46 +0100,web,,,,,7567,TRUE,any condition,Tag,Equals,forallac,8896369623340,forallac-100-linen-roll-cushion-cover-in-white,,1,,,Urban Home - Forallac kollekció
466415747372,melqui,MERGE,Melqui kollekció,Tekintse meg Melqui kollekciónk összes darabját!,Best Selling,,2025-09-01 13:42:42 +0200,TRUE,2023-12-05 14:47:47 +0100,web,,,,,7568,TRUE,any condition,Tag,Equals,melqui,8896423067948,melqui-beige-armchair-in-solid-oak-wood-with-a-natural-finish,,1,,,Urban Home - Melqui kollekció
466415780140,wilmina,MERGE,Wilmina kollekció,Tekintse meg Wilmina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:47 +0100,web,,,,,7569,TRUE,any condition,Tag,Equals,wilmina,,,,0,,,Urban Home - Wilmina kollekció
