ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466415812908,oqui,MERGE,Oqui kollekció,Tekintse meg Oqui kollekciónk összes darabját!,Best Selling,,2025-09-08 13:38:03 +0200,TRUE,2023-12-05 14:47:48 +0100,web,,,,,7570,TRUE,any condition,Tag,Equals,oqui,8896442532140,oqui-extendable-oak-veneer-table-with-solid-wood-legs-160-260-x-100-cm,,12,,,Urban Home - Oqui kollekció
466415845676,pineda,MERGE,Pineda kollekció,Tekintse meg Pineda kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:49 +0100,web,,,,,7582,TRUE,any condition,Tag,Equals,pineda,,,,0,,,Urban Home - Pineda kollekció
466415878444,abinadi,MERGE,Abinadi kollekció,Tekintse meg Abinadi kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:49 +0100,web,,,,,7583,TRUE,any condition,Tag,Equals,abinadi,8896272105772,abinadi-beige-cotton-and-linen-cushion-cover-with-fringe-45-x-45-cm,,3,,,Urban Home - Abinadi kollekció
466415911212,machiel,MERGE,Machiel kollekció,Tekintse meg Machiel kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:50 +0100,web,,,,,7586,TRUE,any condition,Tag,Equals,machiel,8896403833132,machiel-viscose-cushion-cover-in-natural-white-cotton-50-x-50-cm,,1,,,Urban Home - Machiel kollekció
466415943980,metraje,MERGE,Metraje kollekció,Tekintse meg Metraje kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:50 +0100,web,,,,,7587,TRUE,any condition,Tag,Equals,metraje,,,,0,,,Urban Home - Metraje kollekció
466415976748,xamila,MERGE,Xamila kollekció,Tekintse meg Xamila kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:51 +0100,web,,,,,7588,TRUE,any condition,Tag,Equals,xamila,8896507773228,xamila-small-round-table-saver-trivets-in-multi-colour-marble,,1,,,Urban Home - Xamila kollekció
466416009516,tropicana,MERGE,Tropicana kollekció,Tekintse meg Tropicana kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:33 +0200,TRUE,2023-12-05 14:47:51 +0100,web,,,,,7589,TRUE,any condition,Tag,Equals,tropicana,8896495878444,tropicana-solid-teak-wood-side-table-35-cm,,1,,,Urban Home - Tropicana kollekció
466416042284,zelda,MERGE,Zelda kollekció,Tekintse meg Zelda kollekciónk összes darabját!,Best Selling,,2025-09-01 00:06:31 +0200,TRUE,2023-12-05 14:47:52 +0100,web,,,,,7590,TRUE,any condition,Tag,Equals,zelda,8896524321068,zelda-100-cotton-multicolour-garland-with-pennants,,5,,,Urban Home - Zelda kollekció
466416075052,nacha,MERGE,Nacha kollekció,Tekintse meg Nacha kollekciónk összes darabját!,Best Selling,,2025-09-01 00:09:42 +0200,TRUE,2023-12-05 14:47:52 +0100,web,,,,,7595,TRUE,any condition,Tag,Equals,nacha,8896429850924,nacha-cotton-and-linen-cushion-cover-in-pink-45-x-45-cm,,3,,,Urban Home - Nacha kollekció
466416107820,merry,MERGE,Merry kollekció,Tekintse meg Merry kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:34 +0200,TRUE,2023-12-05 14:47:54 +0100,web,,,,,7598,TRUE,any condition,Tag,Equals,merry,8896423854380,merry-grey-cushion-cover-100-cotton-velvet-with-gold-lurex-stitching-detail-30-x-50-cm,,2,,,Urban Home - Merry kollekció
