ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466376294700,aluney,MERGE,Aluney kollekció,Tekintse meg Aluney kollekciónk összes darabját!,Best Selling,,2025-09-01 00:06:09 +0200,TRUE,2023-12-05 14:35:20 +0100,web,,,,,5098,TRUE,any condition,Tag,Equals,aluney,8896443711788,outdoor-aluneytable-lamp-in-white-finish,,2,,,Urban Home - Aluney kollekció
466376327468,malu,MERGE,Malu kollekció,Tekintse meg Malu kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:32 +0200,TRUE,2023-12-05 14:35:20 +0100,web,,,,,5100,TRUE,any condition,Tag,Equals,malu,8896410976556,malu-set-of-2-white-linen-and-cotton-napkins-with-beige-embroidery-detail,,2,,,Urban Home - Malu kollekció
466376360236,offelis,MERGE,Offelis kollekció,Tekintse meg Offelis kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:32 +0200,TRUE,2023-12-05 14:35:21 +0100,web,,,,,5102,TRUE,any condition,Tag,Equals,offelis,,,,0,,,Urban Home - Offelis kollekció
466376393004,dalva,MERGE,Dalva kollekció,Tekintse meg Dalva kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:32 +0200,TRUE,2023-12-05 14:35:21 +0100,web,,,,,5103,TRUE,any condition,Tag,Equals,dalva,,,,0,,,Urban Home - Dalva kollekció
466376425772,dalinea,MERGE,Dalinea kollekció,Tekintse meg Dalinea kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:32 +0200,TRUE,2023-12-05 14:35:22 +0100,web,,,,,5104,TRUE,any condition,Tag,Equals,dalinea,8896337314092,dalinea-coffee-table-65-cm,,1,,,Urban Home - Dalinea kollekció
466376458540,tossa,MERGE,Tossa kollekció,Tekintse meg Tossa kollekciónk összes darabját!,Best Selling,,2025-09-01 00:02:35 +0200,TRUE,2023-12-05 14:35:23 +0100,web,,,,,5105,TRUE,any condition,Tag,Equals,tossa,8896494403884,tossa-set-of-2-natural-fiber-boxes-28-x-20-cm-32-x-27-cm,,9,,,Urban Home - Tossa kollekció
466376491308,amabile,MERGE,Amabile kollekció,Tekintse meg Amabile kollekciónk összes darabját!,Best Selling,,2025-08-31 23:59:06 +0200,TRUE,2023-12-05 14:35:23 +0100,web,,,,,5114,TRUE,any condition,Tag,Equals,amabile,8896283148588,amabile-white-led-light-garland-435-m,,1,,,Urban Home - Amabile kollekció
466376524076,takeshi,MERGE,Takeshi kollekció,Tekintse meg Takeshi kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:32 +0200,TRUE,2023-12-05 14:35:24 +0100,web,,,,,5115,TRUE,any condition,Tag,Equals,takeshi,8896487129388,takeshi-hand-towel-in-100-brown-cotton-50-x-90-cm,,6,,,Urban Home - Takeshi kollekció
466376556844,bryson-b,MERGE,Bryson B kollekció,Tekintse meg Bryson B kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:32 +0200,TRUE,2023-12-05 14:35:25 +0100,web,,,,,5121,TRUE,any condition,Tag,Equals,bryson b,,,,0,,,Urban Home - Bryson B kollekció
466376589612,luigina,MERGE,Luigina kollekció,Tekintse meg Luigina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:32 +0200,TRUE,2023-12-05 14:35:31 +0100,web,,,,,5122,TRUE,any condition,Tag,Equals,luigina,8896402096428,luigina-large-terracotta-plant-pot-with-self-watering-system-27-cm,,1,,,Urban Home - Luigina kollekció
