ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466398380332,niut,MERGE,Niut kollekció,Tekintse meg Niut kollekciónk összes darabját!,Best Selling,,2025-09-01 00:01:56 +0200,TRUE,2023-12-05 14:42:36 +0100,web,,,,,6425,TRUE,any condition,Tag,Equals,niut,8896440336684,niut-round-glass-table-with-solid-steel-legs-with-black-finish-120-cm,,1,,,Urban Home - Niut kollekció
466398413100,saconca,MERGE,Saconca kollekció,Tekintse meg Saconca kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:37 +0100,web,,,,,6426,TRUE,any condition,Tag,Equals,saconca,8896455934252,saconca-outdoor-chair-made-with-cord-and-steel-and-a-beige-painted-finish,,3,,,Urban Home - Saconca kollekció
466398478636,lite,MERGE,Lite kollekció,Tekintse meg Lite kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:38 +0100,web,,,,,6429,TRUE,any condition,Tag,Equals,lite,8896398000428,lite-16-piece-golden-cutlery-set-gold,,1,,,Urban Home - Lite kollekció
466398445868,vedell,MERGE,Vedell kollekció,Tekintse meg Vedell kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:38 +0100,web,,,,,6430,TRUE,any condition,Tag,Equals,vedell,,,,0,,,Urban Home - Vedell kollekció
466398511404,anasol,MERGE,Anasol kollekció,Tekintse meg Anasol kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:39 +0100,web,,,,,6431,TRUE,any condition,Tag,Equals,anasol,,,,0,,,Urban Home - Anasol kollekció
466398544172,oria,MERGE,Oria kollekció,Tekintse meg Oria kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:39 +0100,web,,,,,6432,TRUE,any condition,Tag,Equals,oria,8896443154732,oria-dining-table-120-cm,,1,,,Urban Home - Oria kollekció
466398576940,malaret,MERGE,Malaret kollekció,Tekintse meg Malaret kollekciónk összes darabját!,Best Selling,,2025-09-15 13:39:34 +0200,TRUE,2023-12-05 14:42:40 +0100,web,,,,,6433,TRUE,any condition,Tag,Equals,malaret,8896410616108,malaret-stackable-chair-in-solid-eucalyptus-and-beige-cord-fsc,,2,,,Urban Home - Malaret kollekció
466398609708,viera,MERGE,Viera kollekció,Tekintse meg Viera kollekciónk összes darabját!,Best Selling,,2025-09-01 00:06:25 +0200,TRUE,2023-12-05 14:42:40 +0100,web,,,,,6435,TRUE,any condition,Tag,Equals,viera,8896503972140,viera-pouffe-in-mustard-with-blue-edges-60-cm,,1,,,Urban Home - Viera kollekció
466398642476,kelda,MERGE,Kelda kollekció,Tekintse meg Kelda kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:41 +0100,web,,,,,6436,TRUE,any condition,Tag,Equals,kelda,,,,0,,,Urban Home - Kelda kollekció
466398675244,clemence,MERGE,Clemence kollekció,Tekintse meg Clemence kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:08 +0200,TRUE,2023-12-05 14:42:41 +0100,web,,,,,6437,TRUE,any condition,Tag,Equals,clemence,,,,0,,,Urban Home - Clemence kollekció
