ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466381865260,place,MERGE,Place kollekció,Tekintse meg Place kollekciónk összes darabját!,Best Selling,,2025-09-01 00:09:45 +0200,TRUE,2023-12-05 14:37:19 +0100,web,,,,,5438,TRUE,any condition,Tag,Equals,place,8896446234924,place-mirror-80-cm,,1,,,Urban Home - Place kollekció
466381898028,verna,MERGE,Verna kollekció,Tekintse meg Verna kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:40 +0200,TRUE,2023-12-05 14:37:19 +0100,web,,,,,5439,TRUE,any condition,Tag,Equals,verna,8896502464812,verna-rectangular-wood-and-terrazzo-serving-board,,1,,,Urban Home - Verna kollekció
466381930796,mazy,MERGE,Mazy kollekció,Tekintse meg Mazy kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:40 +0200,TRUE,2023-12-05 14:37:20 +0100,web,,,,,5440,TRUE,any condition,Tag,Equals,mazy,8896420839724,mazy-solid-mango-wood-side-table-40-cm,,1,,,Urban Home - Mazy kollekció
466381963564,leonela,MERGE,Leonela kollekció,Tekintse meg Leonela kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:40 +0200,TRUE,2023-12-05 14:37:21 +0100,web,,,,,5441,TRUE,any condition,Tag,Equals,leonela,8896395247916,leonela-ash-wood-bassinet-97-x-62-cm-fsc-100,,1,,,Urban Home - Leonela kollekció
466381996332,talia,MERGE,Talia kollekció,Tekintse meg Talia kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:40 +0200,TRUE,2023-12-05 14:37:21 +0100,web,,,,,5442,TRUE,any condition,Tag,Equals,talia,8896487293228,talia-round-rug-100-cotton-with-an-orange-starfish-120-cm,,1,,,Urban Home - Talia kollekció
466382029100,suri,MERGE,Suri kollekció,Tekintse meg Suri kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:40 +0200,TRUE,2023-12-05 14:37:22 +0100,web,,,,,5443,TRUE,any condition,Tag,Equals,suri,8896484770092,suri-white-frame-45-x-65-cm,,2,,,Urban Home - Suri kollekció
466382061868,ralphe,MERGE,Ralphe kollekció,Tekintse meg Ralphe kollekciónk összes darabját!,Best Selling,,2025-09-01 00:02:09 +0200,TRUE,2023-12-05 14:37:22 +0100,web,,,,,5445,TRUE,any condition,Tag,Equals,ralphe,8896449675564,ralphe-set-of-3-mirrors-51-cm-41-cm-30-cm,,1,,,Urban Home - Ralphe kollekció
466382094636,temira,MERGE,Temira kollekció,Tekintse meg Temira kollekciónk összes darabját!,Best Selling,,2025-09-01 00:02:30 +0200,TRUE,2023-12-05 14:37:23 +0100,web,,,,,5446,TRUE,any condition,Tag,Equals,temira,8896490570028,temira-wood-and-multicoloured-terrazzo-serving-board,,3,,,Urban Home - Temira kollekció
466382127404,ren,MERGE,Ren kollekció,Tekintse meg Ren kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:40 +0200,TRUE,2023-12-05 14:37:23 +0100,web,,,,,5449,TRUE,any condition,Tag,Equals,ren,8896450330924,ren-solid-mango-wood-stackable-footrest-with-steel-legs-in-a-black-finish,,2,,,Urban Home - Ren kollekció
466382160172,roxana,MERGE,Roxana kollekció,Tekintse meg Roxana kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:40 +0200,TRUE,2023-12-05 14:37:24 +0100,web,,,,,5451,TRUE,any condition,Tag,Equals,roxana,8896454197548,roxana-towel-rack-in-solid-teak-50-x-95-cm,,1,,,Urban Home - Roxana kollekció
