ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466181652780,kanapeagyak,MERGE,Kanapéágyak,Tekintse meg széles kanapéágy kollekciónkat,Best Selling,,2025-09-13 13:34:41 +0200,TRUE,2023-12-01 10:14:22 +0100,web,,,,,1,TRUE,all conditions,Tag,Equals,kanapéágyak,14970587054465,laira-haromszemelyes-chenille-kanapeagy-bal-oldali-chaise-longue-val-ecru-246-cm-fsc-mix-credit,,34,Urban Home - Kanapéágyak,,
466181620012,kanapek,MERGE,Kanapék,Tekintse meg széles kanapé választékunkat,Best Selling,,2025-09-13 13:34:41 +0200,TRUE,2023-12-01 10:13:16 +0100,web,,,,,35,TRUE,all conditions,Tag,Equals,kanapék,8896371949868,gala-3-seater-sofa-in-beige-210-cm,,236,Urban Home - Kanapék,,
466181751084,karosszekek,MERGE,Karosszékek,Tekintse meg széles karosszék választékunkat!,Best Selling,,2025-09-13 17:17:28 +0200,TRUE,2023-12-01 10:16:15 +0100,web,,,,,271,TRUE,all conditions,Tag,Equals,karosszékek,8896389611820,konna-chair-in-beige-with-solid-ash-wood-legs-in-a-dark-finish,,114,Urban Home - Karosszékek,,
466181816620,puffok,MERGE,Puffok,Tekintse meg széles puff választékunkat!,Best Selling,,2025-09-10 13:39:07 +0200,TRUE,2023-12-01 10:17:48 +0100,web,,,,,385,TRUE,all conditions,Tag,Equals,puffok,8896311591212,blok-footstool-in-beige-90-x-70-cm,,81,Urban Home - Puffok,,
466181980460,szekek,MERGE,Székek,Tekintse meg széles szék választékunkat!,Best Selling,,2025-09-15 13:39:34 +0200,TRUE,2023-12-01 10:19:03 +0100,web,,,,,466,TRUE,all conditions,Tag,Equals,Székek,8896326172972,ciselia-chair-in-beige-chenille-and-black-steel,,202,Urban Home - Székek,,
466182078764,barszekek,MERGE,Bárszékek,Tekintse meg széles bárszék választékunkat!,Best Selling,,2025-09-14 13:31:36 +0200,TRUE,2023-12-01 10:19:44 +0100,web,,,,,668,TRUE,all conditions,Tag,Equals,bárszékek,8896326730028,ciselia-stool-in-beige-chenille-with-steel-legs-in-black-finish-65-cm-height,,128,Urban Home - Bárszékek,,
466182144300,padok,MERGE,Padok,Tekintse meg széles pad választékunkat!,Best Selling,,2025-09-06 19:07:27 +0200,TRUE,2023-12-01 10:20:10 +0100,web,,,,,796,TRUE,all conditions,Tag,Equals,padok,8896294060332,artificial-olive-tree-with-black-plantpot-140-cm,,64,Urban Home - Padok,,
466182242604,irodai-szekek,MERGE,Irodai székek,Tekintse meg széles irodai szék választékunkat!,Best Selling,,2025-09-08 16:15:24 +0200,TRUE,2023-12-01 10:22:11 +0100,web,,,,,860,TRUE,all conditions,Tag,Equals,irodai székek,8896404816172,madai-desk-chair-in-beige-chenille-and-ash-veneer-with-natural-finish-fsc-mix-credit,,26,Urban Home - Irodai székek,,
466185486636,kihuzhato-asztalok,MERGE,Kihúzható asztalok,Tekintse meg széles kihúzható asztal választékunkat!,Best Selling,,2025-09-08 13:38:03 +0200,TRUE,2023-12-01 12:48:16 +0100,web,,,,,886,TRUE,all conditions,Tag,Equals,kihúzható asztalok,8896442794284,oqui-extendable-round-table-in-mdf-oak-veneer-and-solid-wood-legs-90-170-x-90-cm,,97,Urban Home - Kihúzható asztalok,,
466185453868,etkezoasztalok,MERGE,Étkezőasztalok,Tekintse meg széles étkezőasztal választékunkat!,Best Selling,,2025-09-15 13:39:34 +0200,TRUE,2023-12-01 12:47:33 +0100,web,,,,,983,TRUE,all conditions,Tag,Equals,étkezőasztalok,8896409927980,mailen-oval-table-in-ash-wood-veneer-with-natural-finish-220-x-105-cm,,195,Urban Home - Étkezőasztalok,,
