ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466391105836,konna,MERGE,Konna kollekció,Tekintse meg Konna kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:54 +0200,TRUE,2023-12-05 14:40:28 +0100,web,,,,,5987,TRUE,any condition,Tag,Equals,konna,8896390201644,konna-childrens-chair-in-white-shearling-with-steel-legs-and-a-beige-finish,,2,,,Urban Home - Konna kollekció
466391138604,branzie,MERGE,Branzie kollekció,Tekintse meg Branzie kollekciónk összes darabját!,Best Selling,,2025-09-01 00:00:32 +0200,TRUE,2023-12-05 14:40:28 +0100,web,,,,,5989,TRUE,any condition,Tag,Equals,branzie,8896314835244,branzie-armchair-in-brown-cord,,4,,,Urban Home - Branzie kollekció
466391171372,ciurana,MERGE,Ciurana kollekció,Tekintse meg Ciurana kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:54 +0200,TRUE,2023-12-05 14:40:29 +0100,web,,,,,5993,TRUE,any condition,Tag,Equals,ciurana,8896328335660,ciurana-100-natural-cotton-fitted-sheet-90-x-200-cm,,1,,,Urban Home - Ciurana kollekció
466391204140,amina,MERGE,Amina kollekció,Tekintse meg Amina kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:54 +0200,TRUE,2023-12-05 14:40:29 +0100,web,,,,,5994,TRUE,any condition,Tag,Equals,amina,8896284164396,amina-ceiling-lamp,,2,,,Urban Home - Amina kollekció
466391236908,savelia,MERGE,Savelia kollekció,Tekintse meg Savelia kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:54 +0200,TRUE,2023-12-05 14:40:30 +0100,web,,,,,5996,TRUE,any condition,Tag,Equals,savelia,8896475758892,savelia-large-light-pink-glass,,1,,,Urban Home - Savelia kollekció
466391269676,brida,MERGE,Brida kollekció,Tekintse meg Brida kollekciónk összes darabját!,Best Selling,,2025-08-30 17:17:38 +0200,TRUE,2023-12-05 14:40:30 +0100,web,,,,,5997,TRUE,any condition,Tag,Equals,brida,8896316113196,brida-2-seater-sofa-in-beige-and-steel-legs-with-black-finish-128-cm,,5,,,Urban Home - Brida kollekció
466391302444,deyanira,MERGE,Deyanira kollekció,Tekintse meg Deyanira kollekciónk összes darabját!,Best Selling,,2025-09-11 10:30:35 +0200,TRUE,2023-12-05 14:40:31 +0100,web,,,,,6002,TRUE,any condition,Tag,Equals,deyanira,8896342360364,deyanira-table-with-oak-veneer-and-solid-oak-legs-200-x-100-cm,,4,,,Urban Home - Deyanira kollekció
466391335212,mayra,MERGE,Mayra kollekció,Tekintse meg Mayra kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:54 +0200,TRUE,2023-12-05 14:40:31 +0100,web,,,,,6006,TRUE,any condition,Tag,Equals,mayra,,,,0,,,Urban Home - Mayra kollekció
466391367980,monteiro,MERGE,Monteiro kollekció,Tekintse meg Monteiro kollekciónk összes darabját!,Best Selling,,2025-09-01 00:01:48 +0200,TRUE,2023-12-05 14:40:32 +0100,web,,,,,6007,TRUE,any condition,Tag,Equals,monteiro,8896427262252,monteiro-steel-and-leather-table-lamp,,1,,,Urban Home - Monteiro kollekció
466391400748,duyen,MERGE,Duyen kollekció,Tekintse meg Duyen kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:54 +0200,TRUE,2023-12-05 14:40:32 +0100,web,,,,,6008,TRUE,any condition,Tag,Equals,duyen,,,,0,,,Urban Home - Duyen kollekció
