ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466374295852,samudra,MERGE,Samudra kollekció,Tekintse meg Samudra kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:29 +0200,TRUE,2023-12-05 14:34:39 +0100,web,,,,,4966,TRUE,any condition,Tag,Equals,samudra,8896474022188,samudra-100-cotton-multi-coloured-cushion-cover-with-fish-30-x-50-cm,,1,,,Urban Home - Samudra kollekció
466374328620,vilahur,MERGE,Vilahur kollekció,Tekintse meg Vilahur kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:29 +0200,TRUE,2023-12-05 14:34:40 +0100,web,,,,,4967,TRUE,any condition,Tag,Equals,vilahur,8896504004908,vilahur-tablecloth-with-tassels-in-beige-150-x-250-cm,,1,,,Urban Home - Vilahur kollekció
466374361388,muntfre,MERGE,Muntfre kollekció,Tekintse meg Muntfre kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:29 +0200,TRUE,2023-12-05 14:34:40 +0100,web,,,,,4968,TRUE,any condition,Tag,Equals,muntfre,,,,0,,,Urban Home - Muntfre kollekció
466374394156,abilen,MERGE,Abilen kollekció,Tekintse meg Abilen kollekciónk összes darabját!,Best Selling,,2025-09-06 18:48:34 +0200,TRUE,2023-12-05 14:34:41 +0100,web,,,,,4969,TRUE,any condition,Tag,Equals,abilen,8896271548716,abilen-oak-wood-veneer-2-door-tv-stand-with-2-drawers-200-x-44-cm-fsc-100,,7,,,Urban Home - Abilen kollekció
466374426924,brocsy,MERGE,Brocsy kollekció,Tekintse meg Brocsy kollekciónk összes darabját!,Best Selling,,2025-09-01 00:05:35 +0200,TRUE,2023-12-05 14:34:41 +0100,web,,,,,4976,TRUE,any condition,Tag,Equals,brocsy,8896316997932,brocsy-footstool,,1,,,Urban Home - Brocsy kollekció
466374492460,maelia,MERGE,Maelia kollekció,Tekintse meg Maelia kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:29 +0200,TRUE,2023-12-05 14:34:42 +0100,web,,,,,4977,TRUE,any condition,Tag,Equals,maelia,8896406716716,maelia-wooden-candle-with-a-natural-finish-60-x-16cm,,3,,,Urban Home - Maelia kollekció
466374525228,avidal,MERGE,Avidal kollekció,Tekintse meg Avidal kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:29 +0200,TRUE,2023-12-05 14:34:42 +0100,web,,,,,4980,TRUE,any condition,Tag,Equals,avidal,8896296223020,avidal-100-cotton-blanket-in-white-with-terracotta-stripes-70-x-70-cm,,2,,,Urban Home - Avidal kollekció
466374557996,garrigas,MERGE,Garrigas kollekció,Tekintse meg Garrigas kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:29 +0200,TRUE,2023-12-05 14:34:43 +0100,web,,,,,4982,TRUE,any condition,Tag,Equals,garrigas,8896374800684,garrigas-tablecloth-in-blue-150-x-250-cm,,1,,,Urban Home - Garrigas kollekció
466374590764,nerb,MERGE,Nerb kollekció,Tekintse meg Nerb kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:29 +0200,TRUE,2023-12-05 14:34:44 +0100,web,,,,,4983,TRUE,any condition,Tag,Equals,nerb,,,,0,,,Urban Home - Nerb kollekció
466374623532,abeni,MERGE,Abeni kollekció,Tekintse meg Abeni kollekciónk összes darabját!,Best Selling,,2025-08-16 11:05:29 +0200,TRUE,2023-12-05 14:34:45 +0100,web,,,,,4984,TRUE,any condition,Tag,Equals,abeni,,,,0,,,Urban Home - Abeni kollekció
