ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466416828716,working,MERGE,Working kollekció,Tekintse meg Working kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:35 +0200,TRUE,2023-12-05 14:48:06 +0100,web,,,,,7638,TRUE,any condition,Tag,Equals,working,8896505643308,white-and-ash-working-desk-120-x-79-cm,,1,,,Urban Home - Working kollekció
466416861484,paula,MERGE,Paula kollekció,Tekintse meg Paula kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:35 +0200,TRUE,2023-12-05 14:48:07 +0100,web,,,,,7639,TRUE,any condition,Tag,Equals,paula,,,,0,,,Urban Home - Paula kollekció
466416894252,marena,MERGE,Marena kollekció,Tekintse meg Marena kollekciónk összes darabját!,Best Selling,,2025-09-01 00:01:44 +0200,TRUE,2023-12-05 14:48:07 +0100,web,,,,,7640,TRUE,any condition,Tag,Equals,marena,8896413172012,marena-100-linen-cushion-cover-with-black-and-white-stripes-45-x-45-cm,,2,,,Urban Home - Marena kollekció
466416927020,tanita,MERGE,Tanita kollekció,Tekintse meg Tanita kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:35 +0200,TRUE,2023-12-05 14:48:08 +0100,web,,,,,7642,TRUE,any condition,Tag,Equals,tanita,8896489193772,tanita-cushion-cover-100-black-cotton-and-white-ribbon-30-x-50-cm,,1,,,Urban Home - Tanita kollekció
466416959788,ode,MERGE,Ode kollekció,Tekintse meg Ode kollekciónk összes darabját!,Best Selling,,2025-09-09 13:39:17 +0200,TRUE,2023-12-05 14:48:09 +0100,web,,,,,7643,TRUE,any condition,Tag,Equals,ode,8896442073388,ode-shoe-rack-with-3-doors-in-black-50-x-103-cm,,6,,,Urban Home - Ode kollekció
466416992556,aloe-vera,MERGE,Aloe Vera kollekció,Tekintse meg Aloe Vera kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:35 +0200,TRUE,2023-12-05 14:48:09 +0100,web,,,,,7649,TRUE,any condition,Tag,Equals,aloe vera,8896293830956,artificial-aloe-vera-with-black-plantpot-36-cm,,1,,,Urban Home - Aloe Vera kollekció
466417025324,divid,MERGE,Divid kollekció,Tekintse meg Divid kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:35 +0200,TRUE,2023-12-05 14:48:10 +0100,web,,,,,7650,TRUE,any condition,Tag,Equals,divid,8896345014572,divid-side-table-50-cm,,1,,,Urban Home - Divid kollekció
466417058092,maha,MERGE,Maha kollekció,Tekintse meg Maha kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:35 +0200,TRUE,2023-12-05 14:48:10 +0100,web,,,,,7651,TRUE,any condition,Tag,Equals,maha,,,,0,,,Urban Home - Maha kollekció
466417090860,giorgii,MERGE,Giorgii kollekció,Tekintse meg Giorgii kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:35 +0200,TRUE,2023-12-05 14:48:11 +0100,web,,,,,7652,TRUE,any condition,Tag,Equals,giorgii,8896376078636,giorgii-duvet-cover-sheet-pillowcase-set-in-organic-gots-certified-cotton-70-x-140-cm,,2,,,Urban Home - Giorgii kollekció
466417123628,teresita,MERGE,Teresita kollekció,Tekintse meg Teresita kollekciónk összes darabját!,Best Selling,,2025-08-16 11:06:35 +0200,TRUE,2023-12-05 14:48:11 +0100,web,,,,,7654,TRUE,any condition,Tag,Equals,teresita,8896490864940,teresita-cushion-cover-white-100-cotton-with-brown-floral-embroidery-30-x-50-cm,,1,,,Urban Home - Teresita kollekció
