ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Product: ID,Product: Handle,Product: Position,Products Count,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: title_tag [single_line_text_field]
466187845932,kismama-butor,MERGE,Kismama bútor,<p>Tekintse meg széles kismama bútor választékunkat!</p>,Best Selling,,2025-09-01 00:06:28 +0200,TRUE,2023-12-01 13:48:23 +0100,web,,,,,2339,TRUE,any condition,Tag,Equals,Kismama bútor,8992457785644,100-pamut-baldachin-maralis-tipi-agyhoz-70-x-140-cm-copy-of,,7,Urban Home - Kismama bútor,Tekintse meg széles kismama bútor választékunkat!,
466187878700,montessori-butor,MERGE,Montessori bútor,<p>Tekintse meg széles montessori bútor választékunkat!</p>,Best Selling,,2025-09-01 00:06:22 +0200,TRUE,2023-12-01 13:48:23 +0100,web,,,,,2346,TRUE,any condition,Tag,Equals,Montessori bútor,8896411631916,maralis-solid-ash-baby-gym,,9,Urban Home - Montessori bútor,Tekintse meg széles montessori bútor választékunkat!,
466187944236,parnak-paplanok,MERGE,"Párnák, paplanok","<p>Tekintse meg széles párna, paplan választékunkat!</p>",Best Selling,,2025-09-08 16:15:25 +0200,TRUE,2023-12-01 13:49:34 +0100,web,,,,,2355,TRUE,any condition,Tag,Equals,Párnák és paplanok,8896302940460,berga-quilt-in-white-cotton-for-180-200-cm-bed,,14,"Urban Home - Párnák, paplanok","Tekintse meg széles párna, paplan választékunkat!",
466187911468,kisallatok,MERGE,Kisállatok,<p>Tekintse meg széles kisállat választékunkat!</p>,Best Selling,,2025-09-01 00:06:20 +0200,TRUE,2023-12-01 13:48:24 +0100,web,,,,,2369,TRUE,any condition,Tag,Equals,Kisállatok,8896347603244,dumbi-set-of-2-pet-food-and-water-bowls-with-support-in-white-and-brown-14-cm,,36,Urban Home - Kisállatok,Tekintse meg széles kisállat választékunkat!,
466187387180,puha-kiegeszitok,MERGE,Puha kiegészítők,Tekintse meg széles puha kiegészítő választékunkat!,Best Selling,,2025-09-11 13:41:29 +0200,TRUE,2023-12-01 13:32:43 +0100,web,,,,,2405,TRUE,all conditions,Tag,Equals,Puha kiegészítők,8896369230124,fluff-cushion-filler-45-x-45-cm,,501,Urban Home - Puha kiegészítők,,
466187977004,agynemuhuzatok-es-pledek,MERGE,Ágyneműhuzatok és plédek,<p>Tekintse meg széles ágyneműhuzat és pléd választékunkat!</p>,Best Selling,,2025-09-08 16:15:25 +0200,TRUE,2023-12-01 13:49:34 +0100,web,,,,,2906,TRUE,any condition,Tag,Equals,Ágyneműhuzatok és plédek,9695748030764,vindi-ket-darab-ecru-100-pamut-parnahuzat-fantazia-csikokkal-50-x-50-cm,,71,Urban Home - Ágyneműhuzatok és plédek,Tekintse meg széles ágyneműhuzat és pléd választékunkat!,
466188009772,furdoszobabutorok,MERGE,Fürdőszobabútorok,<p>Tekintse meg széles fürdőszobabútor választékunkat!</p>,Best Selling,,2025-09-16 13:47:25 +0200,TRUE,2023-12-01 13:49:35 +0100,web,,,,,2977,TRUE,any condition,Tag,Equals,Fürdőszobabútorok,8896340820268,delina-countertop-washbasin-in-white-terrazzo-40-x-45-cm,,15,Urban Home - Fürdőszobabútorok,Tekintse meg széles fürdőszobabútor választékunkat!,
466188042540,furdoszobai-kiegeszitok,MERGE,Fürdőszobai kiegészítők,<p>Tekintse meg széles fürdőszobai kiegészítő választékunkat!</p>,Best Selling,,2025-09-09 13:39:17 +0200,TRUE,2023-12-01 13:49:35 +0100,web,,,,,2992,TRUE,any condition,Tag,Equals,Fürdőszobai kiegészítők,8896340853036,delina-countertop-washbasin-in-white-terrazzo-40-cm,,64,Urban Home - Fürdőszobai kiegészítők,Tekintse meg széles fürdőszobai kiegészítő választékunkat!,
466188075308,torulkozok-kilepok,MERGE,"Törülközők, kilépők","<p>Tekintse meg széles törülköző, kilépő választékunkat!</p>",Best Selling,,2025-08-16 11:05:26 +0200,TRUE,2023-12-01 13:49:35 +0100,web,,,,,3056,TRUE,any condition,Tag,Equals,Törülközők és kilépők,8896514588972,yeni-bath-towel-in-100-brown-cotton-70-x-140-cm,,20,"Urban Home - Törülközők, kilépők","Tekintse meg széles törülköző, kilépő választékunkat!",
466188108076,furdoszobai-tukrok,MERGE,Fürdőszobai tükrök,<p>Tekintse meg széles fürdőszobai tükör választékunkat!</p>,Best Selling,,2025-09-01 00:03:49 +0200,TRUE,2023-12-01 13:49:36 +0100,web,,,,,3076,TRUE,any condition,Tag,Equals,Fürdőszobai tükrök,8896426377516,mirror-kuveni-80-x-65-cm,,5,Urban Home - Fürdőszobai tükrök,Tekintse meg széles fürdőszobai tükör választékunkat!,
